analysis,block_id,start_seed,end_seed,selected_rule,U_dev,N_eligible,U_hold,H,D,n_eligible_rules
overlapping,679,679,726,1,0.296059453519,6157,0.185695489049,0.627223643229,1,6
overlapping,680,680,727,1,0.294912558483,6141,0.176906840954,0.599862012878,1,6
overlapping,681,681,728,1,0.293234993251,6137,0.185302709954,0.631925637181,1,6
overlapping,682,682,729,1,0.29099594536,6130,0.170466048754,0.585802144228,1,6
overlapping,683,683,730,1,0.288340526445,6127,0.17282542067,0.59937956971,1,6
overlapping,684,684,731,1,0.291673454102,6120,0.163791696724,0.56155846348,1,6
overlapping,685,685,732,1,0.28277766839,6135,0.167129635175,0.591028408032,1,6
overlapping,686,686,733,1,0.288797797938,6125,0.170140608814,0.589134023975,1,6
overlapping,687,687,734,1,0.282819739997,6110,0.181634349011,0.642226561035,1,6
overlapping,688,688,735,1,0.275196493657,6089,0.1869563937,0.679356016552,1,6
overlapping,689,689,736,1,0.269921518174,6076,0.197848641196,0.732985804668,1,6
overlapping,690,690,737,1,0.270255021418,6091,0.200565211433,0.742133154013,1,6
overlapping,691,691,738,1,0.263883019147,6081,0.198852567627,0.753563333745,1,6
overlapping,692,692,739,1,0.256487941237,6102,0.195107624256,0.760689267946,1,6
overlapping,693,693,740,1,0.246245277981,6126,0.197034130954,0.80015394638,0,6
overlapping,694,694,741,1,0.243165451571,6131,0.202268030718,0.831812370596,0,6
overlapping,695,695,742,1,0.237192543995,6129,0.206611630748,0.871071355227,0,6
overlapping,696,696,743,1,0.226156816829,6118,0.197893266512,0.875026759249,0,6
overlapping,697,697,744,1,0.225624678677,6103,0.206237742807,0.914074400089,0,6
overlapping,698,698,745,1,0.223980352083,6077,0.210509360528,0.93985636941,0,6
overlapping,699,699,746,1,0.231427085247,6090,0.220355510152,0.95215955348,0,6
overlapping,700,700,747,1,0.229953912422,6122,0.215775017679,0.93834027613,0,6
overlapping,701,701,748,1,0.230038988079,6121,0.220069009885,0.956659615497,0,6
overlapping,702,702,749,1,0.236631437082,6115,0.234415671003,0.990636214245,0,6
overlapping,703,703,750,1,0.23254658753,6109,0.230880114763,0.992833811131,0,6
overlapping,704,704,751,1,0.228756857035,6112,0.226656325836,0.990817625203,0,6
overlapping,705,705,752,1,0.231940975486,6102,0.231586810839,0.998473039764,0,6
overlapping,706,706,753,1,0.228184412128,6100,0.239129022567,1.04796388297,0,6
overlapping,707,707,754,1,0.219935716204,6096,0.245808190732,1.11763653023,0,6
overlapping,708,708,755,1,0.210849498628,6082,0.252312575728,1.19664773865,0,6
overlapping,709,709,756,1,0.206816866344,6085,0.255522353302,1.23550055573,0,6
overlapping,710,710,757,1,0.199861177765,6072,0.258042233409,1.29110733908,0,6
overlapping,711,711,758,1,0.201156492651,6052,0.256956475279,1.27739588164,0,6
overlapping,712,712,759,1,0.195158541019,6041,0.254923928304,1.30624018284,0,6
overlapping,713,713,760,1,0.189587178901,6043,0.2647278166,1.39633818138,0,6
overlapping,714,714,761,1,0.194621843908,6024,0.259545853768,1.33359055981,0,6
overlapping,715,715,762,1,0.198440790382,6020,0.260569994238,1.31308685949,0,6
overlapping,716,716,763,1,0.199407789283,6015,0.26800002045,1.34397969815,0,6
overlapping,717,717,764,1,0.205694234293,6006,0.266653118992,1.29635679827,0,6
overlapping,718,718,765,1,0.204626936963,6012,0.270000089977,1.3194748159,0,6
overlapping,719,719,766,1,0.20985113189,6016,0.274270511659,1.30697656567,0,6
overlapping,720,720,767,1,0.206965987276,6027,0.272695297652,1.31758508362,0,6
overlapping,721,721,768,1,0.206971253832,6007,0.27296318132,1.31884586031,0,6
overlapping,722,722,769,1,0.198647779551,6027,0.266923434647,1.34370208038,0,6
overlapping,723,723,770,1,0.200237815621,6027,0.266888611129,1.33285818316,0,6
overlapping,724,724,771,1,0.195276830825,6031,0.269332389448,1.37923371815,0,6
overlapping,725,725,772,1,0.191821351841,6013,0.272185446485,1.41895281142,0,6
overlapping,726,726,773,1,0.189089226465,6006,0.272752397163,1.4424533976,0,6
overlapping,727,727,774,1,0.184727812314,6017,0.267750410028,1.44943204098,0,6
overlapping,728,728,775,1,0.187892345783,6026,0.277668011427,1.47780374059,0,6
overlapping,729,729,776,1,0.191996040057,6013,0.280313120653,1.45999428202,0,6
overlapping,730,730,777,1,0.189849731423,6014,0.290260724309,1.52889720798,0,6
overlapping,731,731,778,1,0.197593919023,6027,0.289706866067,1.46617298498,0,6
overlapping,732,732,779,1,0.195098815851,6027,0.294316713115,1.50855202186,0,6
overlapping,733,733,780,1,0.201623123328,6015,0.297011998989,1.47310484079,0,6
overlapping,734,734,781,1,0.189290775657,6033,0.300878987298,1.58950686453,0,6
overlapping,735,735,782,1,0.195679421072,6041,0.300805700543,1.53723727766,0,6
overlapping,736,736,783,1,0.20732038653,6033,0.292175826176,1.40929616748,0,6
overlapping,737,737,784,1,0.208281583558,6049,0.289290597843,1.38893988082,0,6
overlapping,738,738,785,1,0.210713706152,6030,0.287454716447,1.36419562683,0,6
overlapping,739,739,786,1,0.2129501175,6035,0.292014200261,1.37127982689,0,6
overlapping,740,740,787,1,0.216633182315,6015,0.293313966281,1.35396601364,0,6
overlapping,741,741,788,1,0.221477702625,6006,0.296378400391,1.33818617802,0,6
overlapping,742,742,789,1,0.229660887908,6000,0.28893898886,1.25811143331,0,6
overlapping,743,743,790,1,0.238897257225,6006,0.277391397918,1.16113261885,0,6
overlapping,744,744,791,1,0.244776999944,6013,0.281697828906,1.15083455133,0,6
overlapping,745,745,792,1,0.23666762267,6030,0.276486165207,1.16824668321,0,6
overlapping,746,746,793,1,0.237256283077,6049,0.275454425736,1.16099949878,0,6
overlapping,747,747,794,1,0.23975766796,6045,0.270745837276,1.12924787591,0,6
overlapping,748,748,795,1,0.240307729303,6023,0.276685473519,1.15137983419,0,6
overlapping,749,749,796,1,0.235878617568,6020,0.271438414567,1.15075464392,0,6
overlapping,750,750,797,1,0.229305912149,6035,0.264317568281,1.15268536168,0,6
overlapping,751,751,798,1,0.234765695386,6029,0.264013206089,1.12458170541,0,6
overlapping,752,752,799,4,0.2439739774,6084,0.217952618327,0.893343710873,0,6
overlapping,753,753,800,4,0.253022519587,6091,0.211778381582,0.836994200865,1,6
overlapping,754,754,801,4,0.25205169128,6070,0.202096559725,0.801806005342,1,6
overlapping,755,755,802,4,0.256848620097,6055,0.20999515471,0.81758334785,1,6
overlapping,756,756,803,4,0.253031014641,6050,0.211505889303,0.835889187745,1,6
overlapping,757,757,804,4,0.253530291913,6042,0.211683063748,0.834941900435,1,6
overlapping,758,758,805,1,0.263071585167,6038,0.236219860411,0.89792996937,1,6
overlapping,759,759,806,1,0.263237097829,6044,0.244408543159,0.928473019855,1,6
overlapping,760,760,807,1,0.273268607281,6061,0.248470038853,0.909252040787,1,6
overlapping,761,761,808,1,0.280111266856,6055,0.24125042466,0.861266408051,1,6
overlapping,762,762,809,1,0.277473983107,6071,0.240183482056,0.865607216095,1,6
overlapping,763,763,810,1,0.269477344077,6061,0.239550104175,0.888943391494,1,6
overlapping,764,764,811,1,0.26864355209,6061,0.238846524499,0.889083406768,1,6
overlapping,765,765,812,1,0.260797971158,6057,0.245340287435,0.940729279241,1,6
overlapping,766,766,813,1,0.250514120009,6053,0.246559726219,0.984214886613,1,6
overlapping,767,767,814,1,0.245821422921,6043,0.247725240867,1.00774471941,0,6
overlapping,768,768,815,1,0.250199787367,6016,0.257182262516,1.02790759825,1,6
overlapping,769,769,816,1,0.251051323161,6022,0.255167819798,1.01639703223,1,6
overlapping,770,770,817,1,0.259329289986,6014,0.254950488531,0.983114898224,1,6
overlapping,771,771,818,1,0.262451943374,6028,0.258167924022,0.983676937967,1,6
overlapping,772,772,819,1,0.265924892832,6038,0.263326907824,0.990230380539,1,6
overlapping,773,773,820,1,0.263891621327,6039,0.256973276317,0.973783385107,1,6
overlapping,774,774,821,1,0.262004105321,6065,0.254915740754,0.972945597327,1,6
overlapping,775,775,822,1,0.268240765186,6058,0.262553932799,0.978799522203,1,6
overlapping,776,776,823,1,0.267824914079,6059,0.256268920155,0.956852431135,1,6
overlapping,777,777,824,1,0.273327891528,6055,0.246341222477,0.901266318268,1,6
overlapping,778,778,825,1,0.277183340553,6054,0.25472581303,0.918979519194,1,6
overlapping,779,779,826,1,0.272538687882,6046,0.253479127612,0.930066588277,1,6
overlapping,780,780,827,1,0.28005019893,6063,0.254692052533,0.909451425162,1,6
overlapping,781,781,828,1,0.283300453345,6065,0.253354591184,0.894296455205,1,6
overlapping,782,782,829,1,0.293535851861,6068,0.249195675586,0.848944597417,1,6
overlapping,783,783,830,1,0.286572861162,6078,0.243175508015,0.848564330305,1,6
overlapping,784,784,831,1,0.279937706165,6099,0.247609160955,0.884515217141,1,6
overlapping,785,785,832,1,0.273349244374,6083,0.240152094176,0.878554080974,1,6
overlapping,786,786,833,1,0.265300589854,6091,0.241974189428,0.912075580234,1,6
overlapping,787,787,834,1,0.264030818747,6085,0.238578482338,0.903600888224,1,6
overlapping,788,788,835,1,0.263593131406,6092,0.235127830698,0.892010461135,1,6
overlapping,789,789,836,1,0.264316489339,6098,0.225949778286,0.854845563555,1,6
overlapping,790,790,837,1,0.263777225337,6112,0.231663122747,0.878252936548,1,6
overlapping,791,791,838,1,0.264481248809,6111,0.247180526159,0.934586203267,1,6
overlapping,792,792,839,1,0.268796886587,6109,0.252234503524,0.938383277899,1,6
overlapping,793,793,840,1,0.276517266971,6099,0.250733277123,0.906754503505,1,6
overlapping,794,794,841,1,0.264281865848,6096,0.25156330384,0.951875010541,1,6
overlapping,795,795,842,1,0.257304853944,6088,0.248189190367,0.964572516076,1,6
overlapping,796,796,843,1,0.246106180178,6091,0.241909342121,0.982947043208,0,6
overlapping,797,797,844,1,0.246613868671,6104,0.240605421723,0.975636216326,0,6
overlapping,798,798,845,1,0.255573712738,6088,0.246123620047,0.963024003565,1,6
overlapping,799,799,846,1,0.259935596056,6110,0.244847295484,0.94195369622,1,6
overlapping,800,800,847,1,0.253782225723,6117,0.251226045987,0.989927664441,1,6
overlapping,801,801,848,1,0.250864743769,6127,0.252065718136,1.00478733818,1,6
overlapping,802,802,849,1,0.249760237073,6141,0.261908709075,1.0486405368,0,6
overlapping,803,803,850,1,0.253640356294,6155,0.26158236577,1.03131208926,1,6
overlapping,804,804,851,1,0.25619105315,6167,0.268550940382,1.04824480434,1,6
overlapping,805,805,852,1,0.257571481214,6172,0.265545001681,1.03095653459,1,6
overlapping,806,806,853,1,0.251985889099,6187,0.258914040328,1.02749420316,1,6
overlapping,807,807,854,1,0.259929475498,6191,0.25872218266,0.995355306141,1,6
overlapping,808,808,855,1,0.261934982913,6189,0.261158333689,0.997034954189,1,6
overlapping,809,809,856,1,0.262713501173,6185,0.262523899733,0.999278295788,1,6
overlapping,810,810,857,1,0.263048663214,6180,0.259153662311,0.98519285042,1,6
overlapping,811,811,858,1,0.266088462637,6193,0.256310467229,0.963252839635,1,6
overlapping,812,812,859,1,0.266035096436,6193,0.249383811689,0.937409443453,1,6
overlapping,813,813,860,1,0.266772143998,6195,0.245528342457,0.920367242163,1,6
overlapping,814,814,861,1,0.282289160424,6209,0.246475132341,0.873129991853,1,6
overlapping,815,815,862,1,0.283174908352,6218,0.24202001297,0.854666165087,1,6
overlapping,816,816,863,1,0.269827716845,6243,0.23722736751,0.879180872458,1,6
overlapping,817,817,864,1,0.273271179521,6222,0.233363599983,0.853963452683,1,6
overlapping,818,818,865,1,0.261624665724,6214,0.239979277292,0.917265490344,1,6
overlapping,819,819,866,1,0.260494077623,6205,0.246460583705,0.94612739742,1,6
overlapping,820,820,867,1,0.256848125819,6206,0.238994415631,0.930489233154,1,6
overlapping,821,821,868,1,0.262193495482,6205,0.239864467359,0.914837597013,1,6
overlapping,822,822,869,1,0.263981318774,6175,0.237038028293,0.897934859157,1,6
overlapping,823,823,870,1,0.264178842021,6159,0.235679929493,0.892122653315,1,6
overlapping,824,824,871,1,0.265487360397,6152,0.237189415489,0.893411329016,1,6
overlapping,825,825,872,1,0.261727522594,6150,0.242373922331,0.92605439401,1,6
overlapping,826,826,873,1,0.25465054962,6150,0.240586512434,0.944771227837,1,6
overlapping,827,827,874,1,0.251417422871,6145,0.24327078271,0.967597153498,1,6
overlapping,828,828,875,1,0.24495293097,6126,0.244303393745,0.997348318217,0,6
overlapping,829,829,876,1,0.244455619927,6121,0.234744341592,0.960273859369,0,6
overlapping,830,830,877,1,0.243206493294,6099,0.234588631475,0.964565658989,0,6
overlapping,831,831,878,1,0.250101115577,6092,0.239207014332,0.95644121291,1,6
overlapping,832,832,879,1,0.247632995821,6084,0.23722329253,0.957963181534,0,6
overlapping,833,833,880,1,0.251757588745,6083,0.247437769976,0.982841356279,1,6
overlapping,834,834,881,1,0.254744655786,6092,0.247846758229,0.9729223071,1,6
overlapping,835,835,882,1,0.254931589737,6087,0.254635353153,0.998837976164,1,6
overlapping,836,836,883,1,0.25549077948,6086,0.256201888294,1.0027833052,1,6
overlapping,837,837,884,1,0.257232574339,6081,0.257210461129,0.999914034176,1,6
overlapping,838,838,885,1,0.247992439171,6078,0.253608403619,1.02264570834,0,6
overlapping,839,839,886,1,0.241337055164,6062,0.255003831724,1.05662941628,0,6
overlapping,840,840,887,1,0.246013147574,6063,0.249022020388,1.01223053664,0,6
overlapping,841,841,888,1,0.242386022768,6059,0.2473749149,1.02058242499,0,6
overlapping,842,842,889,1,0.248860757124,6071,0.245682385337,0.987228312637,0,6
overlapping,843,843,890,1,0.244949680061,6075,0.246387867891,1.00587136031,0,6
overlapping,844,844,891,1,0.244974129958,6079,0.251847595618,1.02805792457,0,6
overlapping,845,845,892,1,0.244785489861,6084,0.257183145821,1.05064702147,0,6
overlapping,846,846,893,1,0.24307707229,6089,0.250406940391,1.03015450216,0,6
overlapping,847,847,894,1,0.24316365911,6084,0.250072052269,1.02841046719,0,6
overlapping,848,848,895,1,0.246727195201,6087,0.248681421251,1.00792059444,0,6
overlapping,849,849,896,1,0.250424129811,6087,0.245884013349,0.981870291549,1,6
overlapping,850,850,897,1,0.257082281097,6089,0.241951074569,0.941142553801,1,6
overlapping,851,851,898,1,0.260503649345,6078,0.236223811179,0.90679655265,1,6
overlapping,852,852,899,1,0.256658341439,6075,0.228512502697,0.890337331007,1,6
overlapping,853,853,900,1,0.257630431428,6081,0.229967318169,0.892624822673,1,6
overlapping,854,854,901,1,0.260035684707,6078,0.245052738879,0.942381193395,1,6
overlapping,855,855,902,1,0.248417747176,6066,0.238961853258,0.961935513761,0,6
overlapping,856,856,903,1,0.241992861519,6074,0.232189899023,0.959490695574,0,6
overlapping,857,857,904,1,0.240269643861,6086,0.23441323348,0.975625675023,0,6
overlapping,858,858,905,1,0.239763817375,6078,0.236988188904,0.988423488993,0,6
overlapping,859,859,906,1,0.238412657857,6086,0.239686492301,1.0053429816,0,6
overlapping,860,860,907,1,0.238114000073,6095,0.241607941928,1.01467339952,0,6
overlapping,861,861,908,1,0.235426542145,6096,0.237217636769,1.00760787041,0,6
overlapping,862,862,909,1,0.227990735153,6098,0.235622856478,1.03347557663,0,6
overlapping,863,863,910,6,0.235841333997,6263,0.204238492903,0.865999566074,0,6
overlapping,864,864,911,1,0.244329009802,6093,0.23865428539,0.976774250358,0,6
overlapping,865,865,912,1,0.244926690529,6128,0.244222412587,0.997124535752,0,6
overlapping,866,866,913,1,0.257832006345,6135,0.240378642078,0.932307223937,1,6
overlapping,867,867,914,1,0.251678110093,6143,0.236555680206,0.939913606785,1,6
overlapping,868,868,915,1,0.256763462523,6153,0.235886673314,0.918692523446,1,6
overlapping,869,869,916,1,0.263596409084,6172,0.235519308372,0.893484509861,1,6
overlapping,870,870,917,1,0.255913888308,6179,0.233197694224,0.911235008643,1,6
overlapping,871,871,918,1,0.257089085512,6181,0.231344921183,0.899862865523,1,6
overlapping,872,872,919,1,0.246372817863,6199,0.229111330276,0.929937532328,0,6
overlapping,873,873,920,1,0.239721919815,6211,0.226299822253,0.944009719377,0,6
overlapping,874,874,921,1,0.244245136945,6201,0.223043270391,0.913194314453,0,6
overlapping,875,875,922,1,0.24786460606,6221,0.226195546372,0.912577031336,0,6
overlapping,876,876,923,1,0.252359584483,6228,0.229754835491,0.910426429658,1,6
overlapping,877,877,924,1,0.247329551152,6233,0.24406169864,0.986787456265,0,6
overlapping,878,878,925,1,0.24831675391,6245,0.243865528262,0.982074404657,0,6
overlapping,879,879,926,1,0.242182344925,6245,0.247713708868,1.0228396663,0,6
overlapping,880,880,927,1,0.243654134052,6249,0.244309188405,1.00268845983,0,6
overlapping,881,881,928,1,0.248601969218,6264,0.240594562741,0.96779025322,0,6
overlapping,882,882,929,1,0.254857013195,6257,0.243289622622,0.954612233629,1,6
overlapping,883,883,930,1,0.263301817017,6260,0.236812036322,0.899393855331,1,6
overlapping,884,884,931,1,0.260130397852,6262,0.233613557258,0.898063275909,1,6
overlapping,885,885,932,1,0.258801089004,6247,0.231679294141,0.895202160985,1,6
overlapping,886,886,933,1,0.256488124225,6235,0.229203267787,0.893621365432,1,6
overlapping,887,887,934,1,0.259601135357,6244,0.218535906319,0.84181413929,1,6
overlapping,888,888,935,1,0.261850709504,6249,0.216513959029,0.826860310742,1,6
overlapping,889,889,936,1,0.264416511953,6256,0.218823598914,0.827571611537,1,6
overlapping,890,890,937,1,0.264066620292,6260,0.213975087551,0.810307214577,1,6
overlapping,891,891,938,1,0.273224163094,6261,0.215301865136,0.788004482101,1,6
overlapping,892,892,939,1,0.279604999373,6256,0.204275353022,0.730585481232,1,6
overlapping,893,893,940,1,0.280741978768,6244,0.20033007521,0.713573638288,1,6
overlapping,894,894,941,1,0.272735432972,6255,0.198815138263,0.728967028951,1,6
overlapping,895,895,942,1,0.274231135679,6258,0.201316459225,0.734112334569,1,6
overlapping,896,896,943,1,0.274171581802,6268,0.204612362471,0.74629311005,1,6
overlapping,897,897,944,1,0.279167451354,6268,0.20942159652,0.750164804328,1,6
overlapping,898,898,945,1,0.277149420392,6259,0.212998970453,0.768534785863,1,6
overlapping,899,899,946,1,0.267177860289,6265,0.220713283272,0.826091215167,1,6
overlapping,900,900,947,1,0.265788740414,6266,0.23020441489,0.866118009857,1,6
overlapping,901,901,948,1,0.261893590302,6262,0.22964050285,0.876846594775,1,6
overlapping,902,902,949,1,0.260919787077,6244,0.215498068585,0.825916926419,1,6
overlapping,903,903,950,1,0.265003994584,6252,0.21575646433,0.81416306448,1,6
overlapping,904,904,951,1,0.268635426989,6239,0.213216239155,0.79370111956,1,6
overlapping,905,905,952,1,0.261523088666,6233,0.216401782837,0.827467218825,1,6
overlapping,906,906,953,1,0.260570525458,6247,0.217310782951,0.833980675938,1,6
overlapping,907,907,954,1,0.254176808182,6235,0.214595351954,0.844275893969,1,6
overlapping,908,908,955,1,0.253040027161,6250,0.213528276796,0.843851777886,1,6
overlapping,909,909,956,1,0.252899696112,6262,0.213273733994,0.843313524188,1,6
overlapping,910,910,957,1,0.250882923322,6244,0.214329597774,0.854301261066,1,6
overlapping,911,911,958,1,0.245033715294,6239,0.217366283888,0.887087246859,0,6
overlapping,912,912,959,1,0.238069594763,6249,0.20693685378,0.869228403511,0,6
overlapping,913,913,960,1,0.23608817145,6239,0.209374786426,0.886849964317,0,6
overlapping,914,914,961,1,0.228042163062,6230,0.209432458029,0.918393577822,0,6
overlapping,915,915,962,1,0.226448392986,6232,0.210309365557,0.928729777161,0,6
overlapping,916,916,963,1,0.224668799026,6211,0.213915955405,0.9521391325,0,6
overlapping,917,917,964,1,0.217742750758,6201,0.213570865324,0.980840301594,0,6
overlapping,918,918,965,1,0.229354144165,6197,0.20927843063,0.912468494482,0,6
overlapping,919,919,966,1,0.226101693054,6215,0.205959688979,0.910916173148,0,6
overlapping,920,920,967,1,0.237808035255,6207,0.212046372305,0.891670342752,0,6
overlapping,921,921,968,1,0.23847585784,6197,0.219168188931,0.919037217921,0,6
overlapping,922,922,969,1,0.233842186057,6209,0.224689233204,0.960858419059,0,6
overlapping,923,923,970,1,0.239399777044,6183,0.218225056873,0.911550794108,0,6
overlapping,924,924,971,1,0.230656819168,6178,0.214490695467,0.929912656562,0,6
overlapping,925,925,972,1,0.230278686114,6186,0.211996732015,0.920609438905,0,6
overlapping,926,926,973,1,0.231188189655,6184,0.212186261878,0.917807532446,0,6
overlapping,927,927,974,1,0.241116709699,6179,0.204861157551,0.849634842011,0,6
overlapping,928,928,975,1,0.248232841549,6174,0.20002154876,0.80578197273,0,6
overlapping,929,929,976,1,0.243253903866,6162,0.201293814655,0.82750497096,0,6
overlapping,930,930,977,1,0.234065472066,6162,0.194512871523,0.831019072595,0,6
overlapping,931,931,978,1,0.240006360184,6167,0.195632276819,0.815112885632,0,6
overlapping,932,932,979,1,0.236314198936,6158,0.201895986045,0.854354020853,0,6
overlapping,933,933,980,1,0.236640145303,6176,0.205517263358,0.868480126628,0,6
overlapping,934,934,981,1,0.242739939413,6185,0.206872513769,0.852239290615,0,6
overlapping,935,935,982,1,0.240772980991,6175,0.204847740565,0.85079206031,0,6
overlapping,936,936,983,1,0.229864208845,6171,0.207764594538,0.903857958496,0,6
overlapping,937,937,984,1,0.23082418413,6179,0.205018677059,0.888202758441,0,6
overlapping,938,938,985,1,0.238459147159,6159,0.212316745322,0.890369473561,0,6
overlapping,939,939,986,1,0.23366325243,6155,0.213465940558,0.913562309601,0,6
overlapping,940,940,987,1,0.230847164516,6150,0.218417659762,0.946156996213,0,6
overlapping,941,941,988,1,0.22727839066,6143,0.222184641404,0.977588061754,0,6
overlapping,942,942,989,1,0.232986654575,6136,0.228631736217,0.981308292675,0,6
overlapping,943,943,990,1,0.234677470918,6132,0.231617771857,0.98696210996,0,6
overlapping,944,944,991,1,0.231329522752,6134,0.227482352706,0.983369307991,0,6
overlapping,945,945,992,1,0.220312294265,6144,0.230190830937,1.04483878989,0,6
overlapping,946,946,993,1,0.218990845453,6150,0.232750044096,1.06283001746,0,6
overlapping,947,947,994,1,0.227967344753,6158,0.23314220966,1.02270002712,0,6
overlapping,948,948,995,1,0.230964543294,6175,0.229264836846,0.992640833853,0,6
overlapping,949,949,996,1,0.231954846795,6160,0.234336131664,1.01026615698,0,6
overlapping,950,950,997,1,0.238483827421,6182,0.24297955805,1.0188513019,0,6
overlapping,951,951,998,1,0.240273822861,6173,0.246358237802,1.02532283737,0,6
overlapping,952,952,999,1,0.241006541011,6174,0.250681468255,1.04014383677,0,6
disjoint,0,0,47,1,0.256459500399,6024,0.266992800371,1.04107198195,1,6
disjoint,1,48,95,1,0.285124088773,6170,0.275211484963,0.965234071058,1,6
disjoint,2,96,143,3,0.20087554744,6091,0.211083190739,1.05081575846,0,6
disjoint,3,144,191,1,0.280293521161,6280,0.27059589178,0.965401878214,1,6
disjoint,4,192,239,1,0.226852759358,6134,0.233283381147,1.02834711734,0,6
disjoint,5,240,287,1,0.291928362991,6177,0.249356734576,0.854170975445,1,6
disjoint,6,288,335,1,0.271220242625,6147,0.273641026934,1.00892552962,1,6
disjoint,7,336,383,1,0.250364551108,6135,0.227262654815,0.907726967774,1,6
disjoint,8,384,431,1,0.259076650566,6096,0.22987483558,0.887285037373,1,6
disjoint,9,432,479,1,0.233596378396,6182,0.222863161862,0.954052299065,0,6
disjoint,10,480,527,1,0.252281891839,6182,0.271032025412,1.07432215383,1,6
disjoint,11,528,575,1,0.248889728369,6068,0.257311824003,1.03383866297,0,6
disjoint,12,576,623,1,0.282062429162,6194,0.230681492093,0.817838422434,1,6
disjoint,13,624,671,1,0.2452490934,6127,0.21633589321,0.882106800929,0,6
disjoint,14,672,719,1,0.283574362403,6142,0.184685760901,0.651278061023,1,6
disjoint,15,720,767,1,0.206965987276,6027,0.272695297652,1.31758508362,0,6
disjoint,16,768,815,1,0.250199787367,6016,0.257182262516,1.02790759825,1,6
disjoint,17,816,863,1,0.269827716845,6243,0.23722736751,0.879180872458,1,6
disjoint,18,864,911,1,0.244329009802,6093,0.23865428539,0.976774250358,0,6
disjoint,19,912,959,1,0.238069594763,6249,0.20693685378,0.869228403511,0,6
