dataset_id,permutation_id,rule,selected_config_id,selected_configuration,optimizer_label,final_120_split_estimate
18,17,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,18,total_order,0,C00,optimizer-A,0.6119999999999998
18,18,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,19,total_order,0,C00,optimizer-A,0.6119999999999998
18,19,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,20,total_order,0,C00,optimizer-A,0.6119999999999998
18,20,first_encountered,6,C06,optimizer-B,0.5493888888888889
18,21,total_order,0,C00,optimizer-A,0.6119999999999998
18,21,first_encountered,0,C00,optimizer-A,0.6119999999999998
18,22,total_order,0,C00,optimizer-A,0.6119999999999998
18,22,first_encountered,1,C01,optimizer-A,0.6181666666666668
18,23,total_order,0,C00,optimizer-A,0.6119999999999998
18,23,first_encountered,7,C07,optimizer-B,0.5585277777777781
18,24,total_order,0,C00,optimizer-A,0.6119999999999998
18,24,first_encountered,7,C07,optimizer-B,0.5585277777777781
19,0,total_order,1,C01,optimizer-A,0.5498055555555555
19,0,first_encountered,2,C02,optimizer-A,0.5642500000000001
19,1,total_order,1,C01,optimizer-A,0.5498055555555555
19,1,first_encountered,2,C02,optimizer-A,0.5642500000000001
19,2,total_order,1,C01,optimizer-A,0.5498055555555555
19,2,first_encountered,2,C02,optimizer-A,0.5642500000000001
19,3,total_order,1,C01,optimizer-A,0.5498055555555555
19,3,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,4,total_order,1,C01,optimizer-A,0.5498055555555555
19,4,first_encountered,7,C07,optimizer-B,0.6123055555555557
19,5,total_order,1,C01,optimizer-A,0.5498055555555555
19,5,first_encountered,1,C01,optimizer-A,0.5498055555555555
19,6,total_order,1,C01,optimizer-A,0.5498055555555555
19,6,first_encountered,7,C07,optimizer-B,0.6123055555555557
19,7,total_order,1,C01,optimizer-A,0.5498055555555555
19,7,first_encountered,1,C01,optimizer-A,0.5498055555555555
19,8,total_order,1,C01,optimizer-A,0.5498055555555555
19,8,first_encountered,2,C02,optimizer-A,0.5642500000000001
19,9,total_order,1,C01,optimizer-A,0.5498055555555555
19,9,first_encountered,2,C02,optimizer-A,0.5642500000000001
19,10,total_order,1,C01,optimizer-A,0.5498055555555555
19,10,first_encountered,7,C07,optimizer-B,0.6123055555555557
19,11,total_order,1,C01,optimizer-A,0.5498055555555555
19,11,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,12,total_order,1,C01,optimizer-A,0.5498055555555555
19,12,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,13,total_order,1,C01,optimizer-A,0.5498055555555555
19,13,first_encountered,1,C01,optimizer-A,0.5498055555555555
19,14,total_order,1,C01,optimizer-A,0.5498055555555555
19,14,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,15,total_order,1,C01,optimizer-A,0.5498055555555555
19,15,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,16,total_order,1,C01,optimizer-A,0.5498055555555555
19,16,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,17,total_order,1,C01,optimizer-A,0.5498055555555555
19,17,first_encountered,7,C07,optimizer-B,0.6123055555555557
19,18,total_order,1,C01,optimizer-A,0.5498055555555555
19,18,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,19,total_order,1,C01,optimizer-A,0.5498055555555555
19,19,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,20,total_order,1,C01,optimizer-A,0.5498055555555555
19,20,first_encountered,1,C01,optimizer-A,0.5498055555555555
19,21,total_order,1,C01,optimizer-A,0.5498055555555555
19,21,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,22,total_order,1,C01,optimizer-A,0.5498055555555555
19,22,first_encountered,1,C01,optimizer-A,0.5498055555555555
19,23,total_order,1,C01,optimizer-A,0.5498055555555555
19,23,first_encountered,8,C08,optimizer-B,0.6176111111111113
19,24,total_order,1,C01,optimizer-A,0.5498055555555555
19,24,first_encountered,7,C07,optimizer-B,0.6123055555555557
20,0,total_order,2,C02,optimizer-A,0.60875
20,0,first_encountered,2,C02,optimizer-A,0.60875
20,1,total_order,2,C02,optimizer-A,0.60875
20,1,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,2,total_order,2,C02,optimizer-A,0.60875
20,2,first_encountered,2,C02,optimizer-A,0.60875
20,3,total_order,2,C02,optimizer-A,0.60875
20,3,first_encountered,8,C08,optimizer-B,0.554638888888889
20,4,total_order,2,C02,optimizer-A,0.60875
20,4,first_encountered,9,C09,optimizer-B,0.5628055555555558
20,5,total_order,2,C02,optimizer-A,0.60875
20,5,first_encountered,8,C08,optimizer-B,0.554638888888889
20,6,total_order,2,C02,optimizer-A,0.60875
20,6,first_encountered,9,C09,optimizer-B,0.5628055555555558
20,7,total_order,2,C02,optimizer-A,0.60875
20,7,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,8,total_order,2,C02,optimizer-A,0.60875
20,8,first_encountered,2,C02,optimizer-A,0.60875
20,9,total_order,2,C02,optimizer-A,0.60875
20,9,first_encountered,2,C02,optimizer-A,0.60875
20,10,total_order,2,C02,optimizer-A,0.60875
20,10,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,11,total_order,2,C02,optimizer-A,0.60875
20,11,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,12,total_order,2,C02,optimizer-A,0.60875
20,12,first_encountered,8,C08,optimizer-B,0.554638888888889
20,13,total_order,2,C02,optimizer-A,0.60875
20,13,first_encountered,8,C08,optimizer-B,0.554638888888889
20,14,total_order,2,C02,optimizer-A,0.60875
20,14,first_encountered,8,C08,optimizer-B,0.554638888888889
20,15,total_order,2,C02,optimizer-A,0.60875
20,15,first_encountered,8,C08,optimizer-B,0.554638888888889
20,16,total_order,2,C02,optimizer-A,0.60875
20,16,first_encountered,8,C08,optimizer-B,0.554638888888889
20,17,total_order,2,C02,optimizer-A,0.60875
20,17,first_encountered,9,C09,optimizer-B,0.5628055555555558
20,18,total_order,2,C02,optimizer-A,0.60875
20,18,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,19,total_order,2,C02,optimizer-A,0.60875
20,19,first_encountered,9,C09,optimizer-B,0.5628055555555558
20,20,total_order,2,C02,optimizer-A,0.60875
20,20,first_encountered,3,C03,optimizer-A,0.6225277777777776
20,21,total_order,2,C02,optimizer-A,0.60875
20,21,first_encountered,8,C08,optimizer-B,0.554638888888889
20,22,total_order,2,C02,optimizer-A,0.60875
20,22,first_encountered,9,C09,optimizer-B,0.5628055555555558
20,23,total_order,2,C02,optimizer-A,0.60875
20,23,first_encountered,8,C08,optimizer-B,0.554638888888889
20,24,total_order,2,C02,optimizer-A,0.60875
20,24,first_encountered,8,C08,optimizer-B,0.554638888888889
21,0,total_order,3,C03,optimizer-A,0.5516944444444444
21,0,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,1,total_order,3,C03,optimizer-A,0.5516944444444444
21,1,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,2,total_order,3,C03,optimizer-A,0.5516944444444444
21,2,first_encountered,4,C04,optimizer-A,0.561277777777778
21,3,total_order,3,C03,optimizer-A,0.5516944444444444
21,3,first_encountered,4,C04,optimizer-A,0.561277777777778
21,4,total_order,3,C03,optimizer-A,0.5516944444444444
21,4,first_encountered,4,C04,optimizer-A,0.561277777777778
21,5,total_order,3,C03,optimizer-A,0.5516944444444444
21,5,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,6,total_order,3,C03,optimizer-A,0.5516944444444444
21,6,first_encountered,9,C09,optimizer-B,0.6134444444444445
21,7,total_order,3,C03,optimizer-A,0.5516944444444444
21,7,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,8,total_order,3,C03,optimizer-A,0.5516944444444444
21,8,first_encountered,9,C09,optimizer-B,0.6134444444444445
21,9,total_order,3,C03,optimizer-A,0.5516944444444444
21,9,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,10,total_order,3,C03,optimizer-A,0.5516944444444444
21,10,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,11,total_order,3,C03,optimizer-A,0.5516944444444444
21,11,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,12,total_order,3,C03,optimizer-A,0.5516944444444444
21,12,first_encountered,4,C04,optimizer-A,0.561277777777778
21,13,total_order,3,C03,optimizer-A,0.5516944444444444
21,13,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,14,total_order,3,C03,optimizer-A,0.5516944444444444
21,14,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,15,total_order,3,C03,optimizer-A,0.5516944444444444
21,15,first_encountered,9,C09,optimizer-B,0.6134444444444445
21,16,total_order,3,C03,optimizer-A,0.5516944444444444
21,16,first_encountered,9,C09,optimizer-B,0.6134444444444445
21,17,total_order,3,C03,optimizer-A,0.5516944444444444
21,17,first_encountered,4,C04,optimizer-A,0.561277777777778
21,18,total_order,3,C03,optimizer-A,0.5516944444444444
21,18,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,19,total_order,3,C03,optimizer-A,0.5516944444444444
21,19,first_encountered,9,C09,optimizer-B,0.6134444444444445
21,20,total_order,3,C03,optimizer-A,0.5516944444444444
21,20,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,21,total_order,3,C03,optimizer-A,0.5516944444444444
21,21,first_encountered,3,C03,optimizer-A,0.5516944444444444
21,22,total_order,3,C03,optimizer-A,0.5516944444444444
21,22,first_encountered,10,C10,optimizer-B,0.6183333333333333
21,23,total_order,3,C03,optimizer-A,0.5516944444444444
21,23,first_encountered,4,C04,optimizer-A,0.561277777777778
21,24,total_order,3,C03,optimizer-A,0.5516944444444444
21,24,first_encountered,9,C09,optimizer-B,0.6134444444444445
22,0,total_order,4,C04,optimizer-A,0.6063611111111117
22,0,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,1,total_order,4,C04,optimizer-A,0.6063611111111117
22,1,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,2,total_order,4,C04,optimizer-A,0.6063611111111117
22,2,first_encountered,11,C11,optimizer-B,0.5575833333333333
22,3,total_order,4,C04,optimizer-A,0.6063611111111117
22,3,first_encountered,4,C04,optimizer-A,0.6063611111111117
22,4,total_order,4,C04,optimizer-A,0.6063611111111117
22,4,first_encountered,4,C04,optimizer-A,0.6063611111111117
22,5,total_order,4,C04,optimizer-A,0.6063611111111117
22,5,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,6,total_order,4,C04,optimizer-A,0.6063611111111117
22,6,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,7,total_order,4,C04,optimizer-A,0.6063611111111117
22,7,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,8,total_order,4,C04,optimizer-A,0.6063611111111117
22,8,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,9,total_order,4,C04,optimizer-A,0.6063611111111117
22,9,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,10,total_order,4,C04,optimizer-A,0.6063611111111117
22,10,first_encountered,11,C11,optimizer-B,0.5575833333333333
22,11,total_order,4,C04,optimizer-A,0.6063611111111117
22,11,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,12,total_order,4,C04,optimizer-A,0.6063611111111117
22,12,first_encountered,4,C04,optimizer-A,0.6063611111111117
22,13,total_order,4,C04,optimizer-A,0.6063611111111117
22,13,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,14,total_order,4,C04,optimizer-A,0.6063611111111117
22,14,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,15,total_order,4,C04,optimizer-A,0.6063611111111117
22,15,first_encountered,11,C11,optimizer-B,0.5575833333333333
22,16,total_order,4,C04,optimizer-A,0.6063611111111117
22,16,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,17,total_order,4,C04,optimizer-A,0.6063611111111117
22,17,first_encountered,4,C04,optimizer-A,0.6063611111111117
22,18,total_order,4,C04,optimizer-A,0.6063611111111117
22,18,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,19,total_order,4,C04,optimizer-A,0.6063611111111117
22,19,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,20,total_order,4,C04,optimizer-A,0.6063611111111117
22,20,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,21,total_order,4,C04,optimizer-A,0.6063611111111117
22,21,first_encountered,5,C05,optimizer-A,0.6210277777777777
22,22,total_order,4,C04,optimizer-A,0.6063611111111117
22,22,first_encountered,10,C10,optimizer-B,0.5508055555555557
22,23,total_order,4,C04,optimizer-A,0.6063611111111117
22,23,first_encountered,4,C04,optimizer-A,0.6063611111111117
22,24,total_order,4,C04,optimizer-A,0.6063611111111117
22,24,first_encountered,11,C11,optimizer-B,0.5575833333333333
23,0,total_order,0,C00,optimizer-A,0.6192777777777777
23,0,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,1,total_order,0,C00,optimizer-A,0.6192777777777777
23,1,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,2,total_order,0,C00,optimizer-A,0.6192777777777777
23,2,first_encountered,11,C11,optimizer-B,0.6098611111111111
23,3,total_order,0,C00,optimizer-A,0.6192777777777777
23,3,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,4,total_order,0,C00,optimizer-A,0.6192777777777777
23,4,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,5,total_order,0,C00,optimizer-A,0.6192777777777777
23,5,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,6,total_order,0,C00,optimizer-A,0.6192777777777777
23,6,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,7,total_order,0,C00,optimizer-A,0.6192777777777777
23,7,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,8,total_order,0,C00,optimizer-A,0.6192777777777777
23,8,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,9,total_order,0,C00,optimizer-A,0.6192777777777777
23,9,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,10,total_order,0,C00,optimizer-A,0.6192777777777777
23,10,first_encountered,11,C11,optimizer-B,0.6098611111111111
23,11,total_order,0,C00,optimizer-A,0.6192777777777777
23,11,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,12,total_order,0,C00,optimizer-A,0.6192777777777777
23,12,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,13,total_order,0,C00,optimizer-A,0.6192777777777777
23,13,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,14,total_order,0,C00,optimizer-A,0.6192777777777777
23,14,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,15,total_order,0,C00,optimizer-A,0.6192777777777777
23,15,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,16,total_order,0,C00,optimizer-A,0.6192777777777777
23,16,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,17,total_order,0,C00,optimizer-A,0.6192777777777777
23,17,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,18,total_order,0,C00,optimizer-A,0.6192777777777777
23,18,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,19,total_order,0,C00,optimizer-A,0.6192777777777777
23,19,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,20,total_order,0,C00,optimizer-A,0.6192777777777777
23,20,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,21,total_order,0,C00,optimizer-A,0.6192777777777777
23,21,first_encountered,0,C00,optimizer-A,0.6192777777777777
23,22,total_order,0,C00,optimizer-A,0.6192777777777777
23,22,first_encountered,5,C05,optimizer-A,0.5511388888888891
23,23,total_order,0,C00,optimizer-A,0.6192777777777777
23,23,first_encountered,6,C06,optimizer-B,0.5610555555555558
23,24,total_order,0,C00,optimizer-A,0.6192777777777777
23,24,first_encountered,6,C06,optimizer-B,0.5610555555555558
24,0,total_order,0,C00,optimizer-A,0.5473333333333333
24,0,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,1,total_order,0,C00,optimizer-A,0.5473333333333333
24,1,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,2,total_order,0,C00,optimizer-A,0.5473333333333333
24,2,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,3,total_order,0,C00,optimizer-A,0.5473333333333333
24,3,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,4,total_order,0,C00,optimizer-A,0.5473333333333333
24,4,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,5,total_order,0,C00,optimizer-A,0.5473333333333333
24,5,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,6,total_order,0,C00,optimizer-A,0.5473333333333333
24,6,first_encountered,6,C06,optimizer-B,0.6078055555555554
24,7,total_order,0,C00,optimizer-A,0.5473333333333333
24,7,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,8,total_order,0,C00,optimizer-A,0.5473333333333333
24,8,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,9,total_order,0,C00,optimizer-A,0.5473333333333333
24,9,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,10,total_order,0,C00,optimizer-A,0.5473333333333333
24,10,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,11,total_order,0,C00,optimizer-A,0.5473333333333333
24,11,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,12,total_order,0,C00,optimizer-A,0.5473333333333333
24,12,first_encountered,6,C06,optimizer-B,0.6078055555555554
24,13,total_order,0,C00,optimizer-A,0.5473333333333333
24,13,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,14,total_order,0,C00,optimizer-A,0.5473333333333333
24,14,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,15,total_order,0,C00,optimizer-A,0.5473333333333333
24,15,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,16,total_order,0,C00,optimizer-A,0.5473333333333333
24,16,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,17,total_order,0,C00,optimizer-A,0.5473333333333333
24,17,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,18,total_order,0,C00,optimizer-A,0.5473333333333333
24,18,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,19,total_order,0,C00,optimizer-A,0.5473333333333333
24,19,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,20,total_order,0,C00,optimizer-A,0.5473333333333333
24,20,first_encountered,6,C06,optimizer-B,0.6078055555555554
24,21,total_order,0,C00,optimizer-A,0.5473333333333333
24,21,first_encountered,0,C00,optimizer-A,0.5473333333333333
24,22,total_order,0,C00,optimizer-A,0.5473333333333333
24,22,first_encountered,1,C01,optimizer-A,0.5613611111111112
24,23,total_order,0,C00,optimizer-A,0.5473333333333333
24,23,first_encountered,7,C07,optimizer-B,0.6205833333333335
24,24,total_order,0,C00,optimizer-A,0.5473333333333333
24,24,first_encountered,7,C07,optimizer-B,0.6205833333333335
25,0,total_order,1,C01,optimizer-A,0.6097777777777774
25,0,first_encountered,2,C02,optimizer-A,0.6147777777777779
25,1,total_order,1,C01,optimizer-A,0.6097777777777774
25,1,first_encountered,2,C02,optimizer-A,0.6147777777777779
25,2,total_order,1,C01,optimizer-A,0.6097777777777774
25,2,first_encountered,2,C02,optimizer-A,0.6147777777777779
25,3,total_order,1,C01,optimizer-A,0.6097777777777774
25,3,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,4,total_order,1,C01,optimizer-A,0.6097777777777774
25,4,first_encountered,7,C07,optimizer-B,0.5497777777777778
25,5,total_order,1,C01,optimizer-A,0.6097777777777774
25,5,first_encountered,1,C01,optimizer-A,0.6097777777777774
25,6,total_order,1,C01,optimizer-A,0.6097777777777774
25,6,first_encountered,7,C07,optimizer-B,0.5497777777777778
25,7,total_order,1,C01,optimizer-A,0.6097777777777774
25,7,first_encountered,1,C01,optimizer-A,0.6097777777777774
25,8,total_order,1,C01,optimizer-A,0.6097777777777774
25,8,first_encountered,2,C02,optimizer-A,0.6147777777777779
25,9,total_order,1,C01,optimizer-A,0.6097777777777774
25,9,first_encountered,2,C02,optimizer-A,0.6147777777777779
25,10,total_order,1,C01,optimizer-A,0.6097777777777774
25,10,first_encountered,7,C07,optimizer-B,0.5497777777777778
25,11,total_order,1,C01,optimizer-A,0.6097777777777774
25,11,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,12,total_order,1,C01,optimizer-A,0.6097777777777774
25,12,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,13,total_order,1,C01,optimizer-A,0.6097777777777774
25,13,first_encountered,1,C01,optimizer-A,0.6097777777777774
25,14,total_order,1,C01,optimizer-A,0.6097777777777774
25,14,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,15,total_order,1,C01,optimizer-A,0.6097777777777774
25,15,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,16,total_order,1,C01,optimizer-A,0.6097777777777774
25,16,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,17,total_order,1,C01,optimizer-A,0.6097777777777774
25,17,first_encountered,7,C07,optimizer-B,0.5497777777777778
25,18,total_order,1,C01,optimizer-A,0.6097777777777774
25,18,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,19,total_order,1,C01,optimizer-A,0.6097777777777774
25,19,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,20,total_order,1,C01,optimizer-A,0.6097777777777774
25,20,first_encountered,1,C01,optimizer-A,0.6097777777777774
25,21,total_order,1,C01,optimizer-A,0.6097777777777774
25,21,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,22,total_order,1,C01,optimizer-A,0.6097777777777774
25,22,first_encountered,1,C01,optimizer-A,0.6097777777777774
25,23,total_order,1,C01,optimizer-A,0.6097777777777774
25,23,first_encountered,8,C08,optimizer-B,0.5618333333333335
25,24,total_order,1,C01,optimizer-A,0.6097777777777774
25,24,first_encountered,7,C07,optimizer-B,0.5497777777777778
26,0,total_order,2,C02,optimizer-A,0.5493888888888888
26,0,first_encountered,2,C02,optimizer-A,0.5493888888888888
26,1,total_order,2,C02,optimizer-A,0.5493888888888888
26,1,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,2,total_order,2,C02,optimizer-A,0.5493888888888888
26,2,first_encountered,2,C02,optimizer-A,0.5493888888888888
26,3,total_order,2,C02,optimizer-A,0.5493888888888888
26,3,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,4,total_order,2,C02,optimizer-A,0.5493888888888888
26,4,first_encountered,9,C09,optimizer-B,0.6169444444444443
26,5,total_order,2,C02,optimizer-A,0.5493888888888888
26,5,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,6,total_order,2,C02,optimizer-A,0.5493888888888888
26,6,first_encountered,9,C09,optimizer-B,0.6169444444444443
26,7,total_order,2,C02,optimizer-A,0.5493888888888888
26,7,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,8,total_order,2,C02,optimizer-A,0.5493888888888888
26,8,first_encountered,2,C02,optimizer-A,0.5493888888888888
26,9,total_order,2,C02,optimizer-A,0.5493888888888888
26,9,first_encountered,2,C02,optimizer-A,0.5493888888888888
26,10,total_order,2,C02,optimizer-A,0.5493888888888888
26,10,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,11,total_order,2,C02,optimizer-A,0.5493888888888888
26,11,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,12,total_order,2,C02,optimizer-A,0.5493888888888888
26,12,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,13,total_order,2,C02,optimizer-A,0.5493888888888888
26,13,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,14,total_order,2,C02,optimizer-A,0.5493888888888888
26,14,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,15,total_order,2,C02,optimizer-A,0.5493888888888888
26,15,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,16,total_order,2,C02,optimizer-A,0.5493888888888888
26,16,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,17,total_order,2,C02,optimizer-A,0.5493888888888888
26,17,first_encountered,9,C09,optimizer-B,0.6169444444444443
26,18,total_order,2,C02,optimizer-A,0.5493888888888888
26,18,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,19,total_order,2,C02,optimizer-A,0.5493888888888888
26,19,first_encountered,9,C09,optimizer-B,0.6169444444444443
26,20,total_order,2,C02,optimizer-A,0.5493888888888888
26,20,first_encountered,3,C03,optimizer-A,0.5582500000000002
26,21,total_order,2,C02,optimizer-A,0.5493888888888888
26,21,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,22,total_order,2,C02,optimizer-A,0.5493888888888888
26,22,first_encountered,9,C09,optimizer-B,0.6169444444444443
26,23,total_order,2,C02,optimizer-A,0.5493888888888888
26,23,first_encountered,8,C08,optimizer-B,0.6083888888888891
26,24,total_order,2,C02,optimizer-A,0.5493888888888888
26,24,first_encountered,8,C08,optimizer-B,0.6083888888888891
27,0,total_order,3,C03,optimizer-A,0.6122222222222222
27,0,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,1,total_order,3,C03,optimizer-A,0.6122222222222222
27,1,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,2,total_order,3,C03,optimizer-A,0.6122222222222222
27,2,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,3,total_order,3,C03,optimizer-A,0.6122222222222222
27,3,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,4,total_order,3,C03,optimizer-A,0.6122222222222222
27,4,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,5,total_order,3,C03,optimizer-A,0.6122222222222222
27,5,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,6,total_order,3,C03,optimizer-A,0.6122222222222222
27,6,first_encountered,9,C09,optimizer-B,0.5507222222222222
27,7,total_order,3,C03,optimizer-A,0.6122222222222222
27,7,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,8,total_order,3,C03,optimizer-A,0.6122222222222222
27,8,first_encountered,9,C09,optimizer-B,0.5507222222222222
27,9,total_order,3,C03,optimizer-A,0.6122222222222222
27,9,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,10,total_order,3,C03,optimizer-A,0.6122222222222222
27,10,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,11,total_order,3,C03,optimizer-A,0.6122222222222222
27,11,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,12,total_order,3,C03,optimizer-A,0.6122222222222222
27,12,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,13,total_order,3,C03,optimizer-A,0.6122222222222222
27,13,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,14,total_order,3,C03,optimizer-A,0.6122222222222222
27,14,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,15,total_order,3,C03,optimizer-A,0.6122222222222222
27,15,first_encountered,9,C09,optimizer-B,0.5507222222222222
27,16,total_order,3,C03,optimizer-A,0.6122222222222222
27,16,first_encountered,9,C09,optimizer-B,0.5507222222222222
27,17,total_order,3,C03,optimizer-A,0.6122222222222222
27,17,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,18,total_order,3,C03,optimizer-A,0.6122222222222222
27,18,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,19,total_order,3,C03,optimizer-A,0.6122222222222222
27,19,first_encountered,9,C09,optimizer-B,0.5507222222222222
27,20,total_order,3,C03,optimizer-A,0.6122222222222222
27,20,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,21,total_order,3,C03,optimizer-A,0.6122222222222222
27,21,first_encountered,3,C03,optimizer-A,0.6122222222222222
27,22,total_order,3,C03,optimizer-A,0.6122222222222222
27,22,first_encountered,10,C10,optimizer-B,0.5591944444444448
27,23,total_order,3,C03,optimizer-A,0.6122222222222222
27,23,first_encountered,4,C04,optimizer-A,0.6235833333333335
27,24,total_order,3,C03,optimizer-A,0.6122222222222222
27,24,first_encountered,9,C09,optimizer-B,0.5507222222222222
28,0,total_order,4,C04,optimizer-A,0.552138888888889
28,0,first_encountered,10,C10,optimizer-B,0.6109999999999999
28,1,total_order,4,C04,optimizer-A,0.552138888888889
28,1,first_encountered,5,C05,optimizer-A,0.5591666666666669
