fixture,repetition,method,selected_identifier,selected_family,semantic_signature,validation_accuracy,heldout_accuracy,gap_stratum,a_minus_b_heldout_gap
15,266,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,267,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,268,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,269,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,270,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,271,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,272,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,273,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,274,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,275,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,276,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,277,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,278,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,279,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,280,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,281,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,282,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,283,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,284,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,285,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,286,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,287,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,288,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,289,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,290,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,291,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,292,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,293,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,294,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,295,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,296,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,297,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,298,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,299,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,300,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,301,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,302,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,303,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,304,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,305,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,306,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,307,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,308,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,309,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,310,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,311,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,312,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,313,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,314,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,315,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,316,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,317,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,318,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,319,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,320,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,321,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,322,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,323,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,324,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,325,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,326,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,327,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,328,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,329,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,330,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,331,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,332,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,333,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,334,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,335,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,336,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,337,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,338,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,339,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,340,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,341,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,342,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,343,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,344,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,345,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,346,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,347,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,348,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,349,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,350,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,351,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,352,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,353,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,354,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,355,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,356,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,357,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,358,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,359,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,360,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,361,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,362,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,363,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,364,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,365,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,366,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,367,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,368,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,369,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,370,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,371,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,372,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,373,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,374,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,375,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,376,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,377,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,378,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,379,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,380,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,381,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,382,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,383,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,384,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,385,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,386,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,387,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,388,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,389,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,390,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,391,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,392,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,393,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,394,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,395,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,396,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,397,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,398,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,399,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,400,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,401,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,402,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,403,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,404,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,405,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,406,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,407,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,408,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,409,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,410,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,411,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,412,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,413,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,414,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,415,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,416,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,417,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,418,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,419,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,420,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,421,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,422,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,423,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,424,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,425,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,426,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,427,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,428,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,429,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,430,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,431,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,432,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,433,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,434,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,435,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,436,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,437,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,438,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,439,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,440,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,441,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,442,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,443,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,444,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,445,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,446,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,447,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,448,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,449,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,450,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,451,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,452,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,453,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,454,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,455,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,456,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,457,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,458,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,459,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,460,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,461,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,462,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,463,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,464,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,465,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,466,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,467,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,468,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,469,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,470,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,471,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,472,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,473,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,474,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,475,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,476,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,477,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,478,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,479,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,480,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,481,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,482,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,483,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,484,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,485,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,486,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,487,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,488,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,489,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,490,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,491,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,492,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,493,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,494,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,495,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,496,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,497,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,498,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,499,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,500,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,501,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,502,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,503,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,504,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,505,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,506,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,507,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,508,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,509,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,510,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,511,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,512,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,513,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,514,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,515,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,516,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,517,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,518,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,519,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,520,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,521,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,522,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,523,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,524,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,525,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,526,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,527,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,528,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,529,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,530,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,531,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,532,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,533,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,534,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,535,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,536,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,537,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,538,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,539,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,540,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,541,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,542,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,543,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,544,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,545,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,546,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,547,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,548,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,549,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,550,first_encountered,B_0,B,B_semantic_0,0.8,0.78,A-B=+0.02,0.02
15,551,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,552,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,553,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,554,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,555,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,556,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,557,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,558,first_encountered,A_2,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,559,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,560,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,561,first_encountered,A_6,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,562,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,563,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,564,first_encountered,A_5,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,565,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,566,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,567,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,568,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,569,first_encountered,A_1,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,570,first_encountered,A_0,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,571,first_encountered,A_3,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,572,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,573,first_encountered,A_4,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
15,574,first_encountered,A_7,A,A_semantic_0,0.8,0.8,A-B=+0.02,0.02
